	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YJR106W	gene-YJR106W	201.03489894483	-2.16724933761674	0.582847275386494	-3.71838289229302	0.000200502204547628	0.000574048676271338
gene-YDR062W	gene-YDR062W	789.014772323445	1.50042807722622	0.403594390434486	3.71766335902477	0.000201073964354293	0.000575402206217208
gene-YIL086C	gene-YIL086C	39.908803427997	-3.02034204184103	0.812474971317587	-3.71745856606876	0.000201236977963878	0.000575585293270699
gene-YER123W	gene-YER123W	317.353607349486	1.62329730732608	0.437411157477143	3.71114746292429	0.000206321861910969	0.000589838987420831
gene-YMR212C	gene-YMR212C	303.512464009176	1.5787813896042	0.425503151343234	3.71038706674741	0.000206942598593249	0.000591322705518172
gene-YGR100W	gene-YGR100W	270.213731994437	-1.63198362340622	0.440056523190729	-3.70857727905759	0.000208427051382376	0.000595271755594285
gene-YPL199C	gene-YPL199C	466.720228689837	1.55421141668897	0.419112375575268	3.70834054841659	0.00020862196435361	0.000595535784294293
gene-YJL192C	gene-YJL192C	352.621417273627	1.61028667301171	0.434343792693874	3.70740114190291	0.000209397116711104	0.000597455101779546
gene-YPR093C	gene-YPR093C	160.321704051247	-1.80920288326507	0.488065318622727	-3.70688679205984	0.000209822678236595	0.000598375567179142
gene-YGR266W	gene-YGR266W	288.120829588391	-1.81938579331889	0.490867444650887	-3.70647068398041	0.000210167550955289	0.000599065132982903
gene-YGL146C	gene-YGL146C	100.000679963561	-2.09040001233313	0.564023748694467	-3.70622694021613	0.000210369814338731	0.000599347725949364
gene-YDR196C	gene-YDR196C	355.722555199308	-1.60085613480428	0.432006594946006	-3.70562892680923	0.000210866832399571	0.000600469392408773
gene-YAR028W	gene-YAR028W	107.261250166867	-1.89174742632365	0.510860874284069	-3.70305795873442	0.000213016191639854	0.000606292901964168
gene-YMR314W	gene-YMR314W	927.088218044318	-1.48620144556651	0.401370601454244	-3.70281590176686	0.000213219610276345	0.000606574828647145
gene-YKL017C	gene-YKL017C	102.394122110323	-2.07517858683229	0.560826982518221	-3.70021174358326	0.000215419648411678	0.000612533755659821
gene-YER145C-A	gene-YER145C-A	18.6016011089368	3.26992928345898	0.884342638819879	3.69758184205906	0.000217663054399404	0.000618610108640263
gene-YNL022C	gene-YNL022C	243.088036333534	1.74290212375767	0.471526896462695	3.69629418137668	0.000218769460060294	0.000621450685176162
gene-YFR055W	gene-YFR055W	78.3902098962852	2.05237511226445	0.555598552116066	3.69398931017318	0.000220763086405725	0.000626807551631692
gene-YKL038W	gene-YKL038W	502.018999611019	-1.58745385907898	0.430085016988721	-3.69102339391798	0.000223353591789899	0.00063385306420063
gene-YDL115C	gene-YDL115C	569.666021474109	-1.59808910570071	0.433067242905173	-3.69016389921377	0.000224109612103823	0.000635688172546324
gene-YDR367W	gene-YDR367W	252.657890610175	1.59669048066833	0.432716697552925	3.68992111859293	0.000224323599119605	0.000635984760040559
gene-YLR209C	gene-YLR209C	203.806758666241	-1.91004707348156	0.517690885247229	-3.68955128999305	0.00022464993495607	0.000636599425628806
gene-YNL265C	gene-YNL265C	391.53456335204	-1.57474711225205	0.42689151930444	-3.68886951611942	0.000225252698815724	0.00063799643543713
gene-YIR029W	gene-YIR029W	160.050320529136	-1.73540618186324	0.47078222933464	-3.68621853954833	0.000227610914403505	0.000644361731375144
gene-YOL053W	gene-YOL053W	77.8573520243402	-2.14291088274597	0.581448888073251	-3.68546733290167	0.000228283363168645	0.000645950782247403
gene-YEL039C	gene-YEL039C	236.283790414078	-2.00626983555915	0.544947444852382	-3.68158407661242	0.00023178932558256	0.000655552097462696
gene-YLR384C	gene-YLR384C	722.211008750731	1.49254207444998	0.405499608280278	3.68074849882062	0.0002325502964874	0.00065738439843617
gene-YHL047C	gene-YHL047C	186.768693745328	-2.00099663157726	0.544008724976577	-3.67824363784499	0.000234845576349012	0.000663550067934107
gene-YDL112W	gene-YDL112W	389.666154506344	1.64520647831564	0.447602931929304	3.67559361424266	0.000237297004675155	0.000670150724573372
gene-YNL277W	gene-YNL277W	221.011579547577	1.84246464344267	0.501342556854971	3.67506132932509	0.000237792286511502	0.000671223297331155
gene-YBR254C	gene-YBR254C	73.240123795953	2.08070498707791	0.566309092571258	3.67415076743819	0.000238641797961863	0.000673294237744828
gene-YNL244C	gene-YNL244C	2085.62819172317	1.63930339759653	0.446309175569714	3.67302194830289	0.000239698886322086	0.000675948533383776
gene-YGL021W	gene-YGL021W	172.037943798148	-2.06499786849691	0.562554475881809	-3.67075182409669	0.000241838070434785	0.000681650274183788
gene-YOR305W	gene-YOR305W	193.321741370576	1.76986553462914	0.482641127287815	3.66704251785346	0.000245372008000801	0.000691275865487472
gene-YGL247W	gene-YGL247W	76.21011305953	1.94705104259686	0.531450484807505	3.66365465505615	0.000248641972153126	0.000700148809183124
gene-YGL067W	gene-YGL067W	145.510738369196	1.88996667709963	0.51646029643837	3.65946170525262	0.000252745607940521	0.00071135955125923
gene-YIL024C	gene-YIL024C	216.668861019157	-1.7592881024547	0.480773050162479	-3.65929018246788	0.000252914821893077	0.000711491260814407
gene-YEL035C	gene-YEL035C	26.7130079231094	-3.65234180737727	0.998453649866816	-3.65799835361858	0.000254192679299969	0.000714740131635906
gene-YPR083W	gene-YPR083W	255.64559076022	-1.66813585669231	0.456259700913974	-3.65611044181793	0.000256071066771608	0.00071967361705831
gene-YMR149W	gene-YMR149W	312.704530579588	1.69154364515964	0.462730073192907	3.65557318003503	0.000256607992549611	0.000720834051570005
gene-YBR153W	gene-YBR153W	166.313364237104	1.69073852853648	0.462654313964697	3.65443156478487	0.000257752400663202	0.000723699010944217
gene-YDL173W	gene-YDL173W	930.727832741014	-1.50711655233547	0.41264318192369	-3.65234812631457	0.000259853282370585	0.000729245425947774
gene-YDR179W-A	gene-YDR179W-A	84.8330691034714	1.89348911447233	0.518587290899225	3.65124473295333	0.000260972406414385	0.000732032638069693
gene-YJL159W	gene-YJL159W	6714.86676605166	-1.50152117988624	0.411327479983739	-3.65042758617928	0.000261804113789266	0.000734011340734786
gene-YPR159W	gene-YPR159W	959.863174012895	1.49265871795239	0.409160182921948	3.64810355517202	0.000264183161477699	0.000739967486510065
gene-YBR201C-A	gene-YBR201C-A	45.0693845180544	-3.03767862690407	0.832656958452999	-3.648175393319	0.000264109320136978	0.000739967486510065
gene-YER003C	gene-YER003C	436.525843936969	-2.31808768382728	0.635487136166041	-3.64773345029851	0.0002645638934728	0.000740676950319804
gene-YMR286W	gene-YMR286W	328.154543338215	-1.75138521221163	0.480357316177826	-3.64600507419621	0.00026634871789559	0.00074531475609493
gene-YBR249C	gene-YBR249C	952.168716230798	1.64053834464386	0.450160212176951	3.64434328105166	0.000268075423251911	0.000749785543763286
gene-YJR149W	gene-YJR149W	100.975645961134	-1.88204106331146	0.516452517678042	-3.64417056532722	0.000268255486237943	0.000749928276101455
gene-YDL080C	gene-YDL080C	254.628798330581	1.61383443448864	0.443040634919243	3.64263299411082	0.000269863469739426	0.000754060810637281
gene-snR65	gene-snR65	10.7342445970578	5.08344383171198	1.39612142669858	3.64111869820152	0.000271455939059837	0.000757781900968191
gene-YEL067C	gene-YEL067C	23.6928673142968	-3.53184452173323	0.969987553609781	-3.64112354698735	0.000271450825934943	0.000757781900968191
gene-YIL145C	gene-YIL145C	422.210593523815	1.60760357100085	0.441810353448658	3.63867337750758	0.000274046104298594	0.000764645203160551
gene-YLL050C	gene-YLL050C	1949.97176993747	-1.49041774225797	0.409701344336202	-3.63781511303738	0.000274960685264941	0.000766828936065181
gene-YBL079W	gene-YBL079W	426.85654618454	1.5198677108172	0.417958327274695	3.63640968880206	0.000276464508709957	0.000770653105334424
gene-YIR007W	gene-YIR007W	113.737125722925	-1.89258515967654	0.52092140927968	-3.63314911992881	0.000279983098768011	0.000780087138082302
gene-YEL022W	gene-YEL022W	207.114412822952	1.66883103597409	0.459478769017054	3.63200902523561	0.000281223283753986	0.000782986884808455
gene-YPL157W	gene-YPL157W	169.004987723356	1.64528753080125	0.453004552137114	3.63194480726378	0.000281293292408819	0.000782986884808455
gene-YCR063W	gene-YCR063W	35.6358853220379	2.44729935562877	0.674064670622416	3.63065958251305	0.000282697847450214	0.000786519813011318
gene-YBR031W	gene-YBR031W	2117.89428056302	1.71280891751525	0.471817230780928	3.6302381637913	0.000283159822753727	0.000787428176959168
gene-YEL041W	gene-YEL041W	72.5595590162868	-2.06836037399376	0.569823778167153	-3.62982461112219	0.00028361386259778	0.000788313615216786
gene-YOR291W	gene-YOR291W	262.481421155308	1.58172399408813	0.435804424318576	3.62943537473561	0.000284041828659355	0.000789125768722834
gene-YMR305C	gene-YMR305C	1203.8572350355	-2.07517599704397	0.571918240301364	-3.62844870265108	0.000285129388741706	0.000791768756505873
gene-YGL084C	gene-YGL084C	325.476263678925	-1.5716419844199	0.433307390465139	-3.62708326468376	0.000286640880507102	0.00079558586318399
gene-YBR297W	gene-YBR297W	287.912093714182	-1.62704379138086	0.4491197036513	-3.62273972429432	0.000291499097863743	0.000808683893453019
gene-YJR125C	gene-YJR125C	569.199508105059	-1.57245815713172	0.434127046321893	-3.62211516295574	0.000292203974903743	0.000810252625067058
gene-YKR038C	gene-YKR038C	403.498774430615	1.50146632241829	0.414559701198378	3.62183376261119	0.00029252208350277	0.000810747901439245
gene-YGR001C	gene-YGR001C	495.656457474998	1.49183495843333	0.412275171569299	3.61854184125316	0.000296267605249731	0.000820737522264746
gene-YIL064W	gene-YIL064W	304.74763173142	1.6035676927266	0.443287389957688	3.61744486546225	0.000297525681404271	0.000823830043030789
gene-YHR152W	gene-YHR152W	114.558102225072	-1.84668511267601	0.510688614455958	-3.61606869705389	0.000299111028219198	0.000827825379052371
gene-YKL190W	gene-YKL190W	327.847292682769	1.53198323314782	0.424285486945385	3.61073682764223	0.000305328356993116	0.000844630371653493
gene-YER119C	gene-YER119C	268.522100084124	-1.78003435662251	0.49301435714234	-3.61051221092248	0.000305592913462641	0.000844960044264925
gene-YDL007W	gene-YDL007W	1324.39797740405	-1.46143663770902	0.404871201959344	-3.60963346031159	0.000306629981185447	0.000847068603984872
gene-YLR121C	gene-YLR121C	125.206615465306	-1.7822241911535	0.493743012386927	-3.60961906587316	0.000306646996349651	0.000847068603984872
gene-YDL066W	gene-YDL066W	482.599236321681	-1.58728164546082	0.439817879680568	-3.60895206582695	0.000307436404206849	0.000848845786817199
gene-YNR010W	gene-YNR010W	218.192207340445	-1.65377792242035	0.458566653513079	-3.60640685438149	0.000310466230701368	0.000856804241612704
gene-YMR230W-A	gene-YMR230W-A	10.4591443257596	5.16918731441952	1.43351658642068	3.60594873012691	0.000311014543180685	0.000857910073548239
gene-YOR154W	gene-YOR154W	341.103759901858	1.58715719355092	0.440219085230984	3.60538024542516	0.000311696202698005	0.000859382509525997
gene-YBR062C	gene-YBR062C	374.997977452279	-1.53997395576728	0.42721092128428	-3.60471579504058	0.000312494705712222	0.000861175547462983
gene-YNL087W	gene-YNL087W	278.617948444906	1.588494720754	0.440727663589308	3.60425462703479	0.000313050039653405	0.000862297076050043
gene-YMR129W	gene-YMR129W	367.929806106201	1.51137320975947	0.419419520462489	3.60348800192441	0.000313975247028954	0.000864435876708801
gene-YBL101C	gene-YBL101C	278.718078254998	-1.78045948571965	0.494223887794257	-3.60253627898465	0.000315127402856606	0.000866886663263826
gene-YBL113C	gene-YBL113C	85.0810682418446	-1.94463734061517	0.539801227093609	-3.60250633568483	0.000315163716358648	0.000866886663263826
gene-YPL270W	gene-YPL270W	368.935716499051	-1.56670794735575	0.435076762860638	-3.60099201128237	0.000317005318490327	0.000871539693030172
gene-YAL019W	gene-YAL019W	288.921467572553	1.54798120400942	0.430172219908619	3.59851504204119	0.000320039343092269	0.000879465088440789
gene-YNL237W	gene-YNL237W	119.128884935945	-1.83101831090442	0.508905694212059	-3.59795209943445	0.000320732668429005	0.000880953813284204
gene-YHR149C	gene-YHR149C	63.3133601758036	2.59512532163615	0.72141998535571	3.59724622870902	0.000321604012051418	0.000882929862089201
gene-YKR016W	gene-YKR016W	737.1710649416	-1.72355526646452	0.479304990716906	-3.59594683937375	0.000323213805477003	0.000886511862875103
gene-snR57	gene-snR57	25.1501756935486	-3.15853858327257	0.878331425835553	-3.59606691775586	0.000323064726544803	0.000886511862875103
gene-YHR139C-A	gene-YHR139C-A	57.7102505512022	-2.84339783434225	0.791027281511945	-3.59456355147129	0.000324935825649488	0.000890814631450388
gene-YOL045W	gene-YOL045W	265.557963951776	2.37075950256234	0.659738461860726	3.59348384187857	0.00032628589160664	0.000894094107504852
gene-YEL059C-A	gene-YEL059C-A	40.9220586376919	-2.50154989493052	0.696229230802439	-3.59299751325775	0.00032689570886156	0.00089534300655202
gene-YPR103W	gene-YPR103W	1008.79804340054	-1.55976203147301	0.43416457276758	-3.59255943323593	0.00032744593922577	0.000896427601874789
gene-YER010C	gene-YER010C	514.299480880608	-1.74229119080175	0.485054432870823	-3.59194983641299	0.00032821303773117	0.000898104602303937
gene-YOR390W	gene-YOR390W	26.7509341183595	2.76613005151563	0.770253047022395	3.59119650640629	0.000329163329129479	0.000899857605315395
gene-YCL028W	gene-YCL028W	674.388118808486	-1.48206099997561	0.412690455969313	-3.59121704545989	0.000329137385943292	0.000899857605315395
gene-YPL167C	gene-YPL167C	241.541784193012	-2.10478199936527	0.586188634376156	-3.59062232860461	0.00032988935668891	0.000901418402010317
gene-YDL200C	gene-YDL200C	226.371299362326	-1.92214627291116	0.535507825845944	-3.58938969729291	0.000331453040186899	0.000905265540209707
gene-YER001W	gene-YER001W	115.475523812456	-2.05313934314537	0.572462116127172	-3.5865069238735	0.000335137169877756	0.000914897713165578
gene-YJR160C	gene-YJR160C	20.268151712523	-4.39457139223971	1.22556387191239	-3.58575468235885	0.000336104804512842	0.000917108508839737
gene-YFR004W	gene-YFR004W	972.572127206379	-1.43375757348167	0.400220341356238	-3.58242054520033	0.000340425175711901	0.000928461342673659
gene-YBR198C	gene-YBR198C	476.093066713829	1.48535490777207	0.414933833660214	3.57973919520965	0.00034393730098668	0.000937600184490893
gene-YDR457W	gene-YDR457W	458.649987234907	-1.53711418307413	0.429601222887446	-3.57800234539101	0.000346230345551024	0.00094340870527077
gene-YOR075W	gene-YOR075W	338.218937729359	-1.65780797868195	0.463706493762705	-3.57512349078793	0.000350062623352283	0.000953403920770136
gene-YHL020C	gene-YHL020C	1073.05234824791	-1.70991995962974	0.478364788488111	-3.57451050072896	0.000350883731274505	0.000955192621155702
gene-YNL220W	gene-YNL220W	1551.18918960811	1.74689284561155	0.489337176243337	3.56991647154733	0.000357095074230189	0.000971646334937199
gene-YLR146C	gene-YLR146C	156.408326652032	2.03475931789261	0.570020909102196	3.5696222461338	0.000357496363892851	0.000972283044897169
gene-YKR001C	gene-YKR001C	755.235959736371	-1.51565981688424	0.424730326429457	-3.56852271328446	0.000358999736128836	0.00097591509185257
gene-YJR150C	gene-YJR150C	23.6639516057759	-4.00816742372008	1.12460634382228	-3.56406261243132	0.000365158791021147	0.000992193966065874
gene-YHR211W	gene-YHR211W	69.135140775189	-2.04783663933189	0.574605356266004	-3.56390106183396	0.000365383723229654	0.00099234121467792
gene-YJL006C	gene-YJL006C	128.604110230096	1.67685073168915	0.470571774377001	3.56343245174271	0.000366036917583623	0.00099365089443999
gene-YDR364C	gene-YDR364C	298.443830789872	1.64220162052988	0.461215831005975	3.56059248215311	0.000370018959734952	0.00100399168719866
gene-YOR040W	gene-YOR040W	341.728324041495	-1.85529386472397	0.521144549415714	-3.56003697401048	0.000370802581814039	0.00100564843933887
gene-YJL137C	gene-YJL137C	256.37345812712	-1.64377819868854	0.461846746216037	-3.55914210104587	0.000372068188964835	0.00100861022120505
gene-YAL022C	gene-YAL022C	64.8365761716933	1.97006767620294	0.554092948604722	3.55548230881448	0.000377286332777842	0.00102227886531693
gene-YNL092W	gene-YNL092W	97.6786048304448	-2.12904564037881	0.598955212069305	-3.55459907097771	0.000378555862313393	0.00102524076037532
gene-YDR125C	gene-YDR125C	98.440159578994	-1.85703922007764	0.523081594518652	-3.55019033270806	0.000384952725989683	0.00104207975940943
gene-YDR026C	gene-YDR026C	350.150739662922	1.50645981053686	0.424397402270302	3.54964427792936	0.000385752018465555	0.00104375732370661
gene-YBR281C	gene-YBR281C	193.306711238914	1.60368914594433	0.4518907664034	3.54884247515855	0.000386928475420319	0.00104610859787442
gene-YLR368W	gene-YLR368W	269.563958250417	1.51946664061977	0.428162690049269	3.54880674083238	0.000386980985104955	0.00104610859787442
gene-YBR255W	gene-YBR255W	220.587003292572	-1.64368223972544	0.463530743033131	-3.54600479996201	0.0003911190828933	0.00105680339831514
gene-YAL055W	gene-YAL055W	83.8191974426167	-1.95009123668463	0.55018670664453	-3.54441721897975	0.000393482045215854	0.00106269407378928
gene-YDR034W-B	gene-YDR034W-B	85.4939006733979	-2.39009241588856	0.67544007302188	-3.53857064653482	0.000402299615113121	0.00108600341989664
gene-YIR014W	gene-YIR014W	76.1060404665389	-2.19643694153162	0.621435990929238	-3.53445402839843	0.000408618509667012	0.00110254910779233
gene-YDR056C	gene-YDR056C	382.635895262289	-1.49636358574253	0.423857460680685	-3.53034622379769	0.000415016189484976	0.00111929192263883
gene-YOR197W	gene-YOR197W	1155.57535761598	-1.43876783294218	0.407565415810588	-3.53015191458452	0.000415321120469762	0.00111959478301032
